action_debug,action_duty_ref,action_v_ref,dt,g,i,p,t,t_mod,v
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 69.56710044813866, 'grad': 12189.655531599308, 'v_base': 100.0, 'v_cmd': 14.942327648331602, 'theta': 1.7592918860103879, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.942327648331602,0.001,800.0,4.671338295188013,69.56710044813866,0.21900000000000017,27.0,14.892327648331602
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 69.80061926219595, 'grad': 19176.24489907831, 'v_base': 100.0, 'v_cmd': 14.992327648331603, 'theta': 2.513274122871948, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.992327648331603,0.001,800.0,4.671335076097705,69.80061926219595,0.22000000000000017,27.0,14.942327648331602
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 70.03413758310238, 'grad': 15503.099424533333, 'v_base': 100.0, 'v_cmd': 15.042327648331604, 'theta': 3.2672563597335085, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.042327648331604,0.001,800.0,4.671331845585433,70.03413758310238,0.22100000000000017,27.0,14.992327648331603
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 70.2676554070993, 'grad': 3124.357676083955, 'v_base': 100.0, 'v_cmd': 15.092327648331604, 'theta': 4.02123859659504, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.092327648331604,0.001,800.0,4.671328603515223,70.2676554070993,0.22200000000000017,27.0,15.042327648331604
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 70.50117270577442, 'grad': -11260.489040704466, 'v_base': 0.0, 'v_cmd': 15.042327648331604, 'theta': 4.775220833456601, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.042327648331604,0.001,800.0,4.6713253481193835,70.50117270577442,0.22300000000000017,27.0,15.092327648331604
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 70.2676554070993, 'grad': -19754.744166497643, 'v_base': 0.0, 'v_cmd': 14.992327648331603, 'theta': 5.529203070318161, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.992327648331603,0.001,800.0,4.671328603515223,70.2676554070993,0.22400000000000017,27.0,15.042327648331604
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 70.03413758310238, 'grad': -17779.26974984648, 'v_base': 0.0, 'v_cmd': 14.942327648331602, 'theta': 1.0658141036401503e-13, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.942327648331602,0.001,800.0,4.671331845585433,70.03413758310238,0.22500000000000017,27.0,14.992327648331603
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 69.80061926219595, 'grad': -6444.980393267409, 'v_base': 0.0, 'v_cmd': 14.892327648331602, 'theta': 0.7539822368616669, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.892327648331602,0.001,800.0,4.671335076097705,69.80061926219595,0.22600000000000017,27.0,14.942327648331602
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 69.56710044813866, 'grad': 8085.482779358792, 'v_base': 100.0, 'v_cmd': 14.942327648331602, 'theta': 1.5079644737232272, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.942327648331602,0.001,800.0,4.671338295188013,69.56710044813866,0.22700000000000017,27.0,14.892327648331602
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 69.80061926219595, 'grad': 18033.394800516577, 'v_base': 100.0, 'v_cmd': 14.992327648331603, 'theta': 2.261946710584759, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.992327648331603,0.001,800.0,4.671335076097705,69.80061926219595,0.22800000000000017,27.0,14.942327648331602
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 70.03413758310238, 'grad': 17985.57630509889, 'v_base': 100.0, 'v_cmd': 15.042327648331604, 'theta': 3.0159289474463193, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.042327648331604,0.001,800.0,4.671331845585433,70.03413758310238,0.22900000000000018,27.0,14.992327648331603
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 87.83641818426216, 'grad': 5861.228430006538, 'v_base': 100.0, 'v_cmd': 15.092327648331604, 'theta': 3.7699111843078796, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.092327648331604,0.001,1000.0,5.839283669240139,87.83641818426216,0.23000000000000018,27.0,15.042327648331604
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 88.12831899351517, 'grad': -12038.359248090634, 'v_base': 0.0, 'v_cmd': 15.042327648331604, 'theta': 4.5238934211694115, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.042327648331604,0.001,1000.0,5.83927947013908,88.12831899351517,0.23100000000000018,27.0,15.092327648331604
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 87.83641818426216, 'grad': -25667.07147308962, 'v_base': 0.0, 'v_cmd': 14.992327648331603, 'theta': 5.277875658030972, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.992327648331603,0.001,1000.0,5.839283669240139,87.83641818426216,0.23200000000000018,27.0,15.042327648331604
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 87.54451655502517, 'grad': -27454.65151457278, 'v_base': 0.0, 'v_cmd': 14.942327648331602, 'theta': 6.031857894892532, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.942327648331602,0.001,1000.0,5.839287841655956,87.54451655502517,0.23300000000000018,27.0,14.992327648331603
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 87.25261416314157, 'grad': -16302.332873499345, 'v_base': 0.0, 'v_cmd': 14.892327648331602, 'theta': 0.5026548245744777, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.892327648331602,0.001,1000.0,5.839291990955896,87.25261416314157,0.23400000000000018,27.0,14.942327648331602
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 86.96071101714125, 'grad': 1868.8105887535899, 'v_base': 100.0, 'v_cmd': 14.942327648331602, 'theta': 1.256637061436038, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.942327648331602,0.001,1000.0,5.839296117479897,86.96071101714125,0.23500000000000018,27.0,14.892327648331602
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 87.25261416314157, 'grad': 17471.634668515362, 'v_base': 100.0, 'v_cmd': 14.992327648331603, 'theta': 2.0106192982975983, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.992327648331603,0.001,1000.0,5.839291990955896,87.25261416314157,0.23600000000000018,27.0,14.942327648331602
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 87.54451655502517, 'grad': 22169.928401025118, 'v_base': 100.0, 'v_cmd': 15.042327648331604, 'theta': 2.76460153515913, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.042327648331604,0.001,1000.0,5.839287841655956,87.54451655502517,0.23700000000000018,27.0,14.992327648331603
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 87.83641818426216, 'grad': 13485.987130219562, 'v_base': 100.0, 'v_cmd': 15.092327648331604, 'theta': 3.5185837720206905, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.092327648331604,0.001,1000.0,5.839283669240139,87.83641818426216,0.23800000000000018,27.0,15.042327648331604
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 88.12831899351517, 'grad': -3810.7890055408243, 'v_base': 0.0, 'v_cmd': 15.042327648331604, 'theta': 4.272566008882251, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.042327648331604,0.001,1000.0,5.83927947013908,88.12831899351517,0.23900000000000018,27.0,15.092327648331604
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 87.83641818426216, 'grad': -20137.1896814199, 'v_base': 0.0, 'v_cmd': 14.992327648331603, 'theta': 5.026548245743783, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.992327648331603,0.001,1000.0,5.839283669240139,87.83641818426216,0.24000000000000019,27.0,15.042327648331604
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 87.54451655502517, 'grad': -26558.44921284448, 'v_base': 0.0, 'v_cmd': 14.942327648331602, 'theta': 5.780530482605343, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.942327648331602,0.001,1000.0,5.839287841655956,87.54451655502517,0.2410000000000002,27.0,14.992327648331603
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 87.25261416314157, 'grad': -19562.835737343834, 'v_base': 0.0, 'v_cmd': 14.892327648331602, 'theta': 0.25132741228731703, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.892327648331602,0.001,1000.0,5.839291990955896,87.25261416314157,0.2420000000000002,27.0,14.942327648331602
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 86.96071101714125, 'grad': -2921.880816951827, 'v_base': 0.0, 'v_cmd': 14.842327648331601, 'theta': 1.005309649148849, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.842327648331601,0.001,1000.0,5.839296117479897,86.96071101714125,0.2430000000000002,27.0,14.892327648331602
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 86.66880706998569, 'grad': 14397.04010888525, 'v_base': 100.0, 'v_cmd': 14.892327648331602, 'theta': 1.7592918860104092, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.892327648331602,0.001,1000.0,5.839300217828567,86.66880706998569,0.2440000000000002,27.0,14.842327648331601
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 86.96071101714125, 'grad': 23180.180790943574, 'v_base': 100.0, 'v_cmd': 14.942327648331602, 'theta': 2.5132741228719695, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.942327648331602,0.001,1000.0,5.839296117479897,86.96071101714125,0.2450000000000002,27.0,14.892327648331602
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 87.25261416314157, 'grad': 18675.032257846295, 'v_base': 100.0, 'v_cmd': 14.992327648331603, 'theta': 3.2672563597335014, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.992327648331603,0.001,1000.0,5.839291990955896,87.25261416314157,0.2460000000000002,27.0,14.942327648331602
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 87.54451655502517, 'grad': 3316.6871644500943, 'v_base': 100.0, 'v_cmd': 15.042327648331604, 'theta': 4.021238596595062, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.042327648331604,0.001,1000.0,5.839287841655956,87.54451655502517,0.2470000000000002,27.0,14.992327648331603
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 87.83641818426216, 'grad': -14547.600167454113, 'v_base': 0.0, 'v_cmd': 14.992327648331603, 'theta': 4.775220833456622, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.992327648331603,0.001,1000.0,5.839283669240139,87.83641818426216,0.2480000000000002,27.0,15.042327648331604
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 87.54451655502517, 'grad': -25078.509240241023, 'v_base': 0.0, 'v_cmd': 14.942327648331602, 'theta': 5.529203070318154, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.942327648331602,0.001,1000.0,5.839287841655956,87.54451655502517,0.2490000000000002,27.0,14.992327648331603
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 87.25261416314157, 'grad': -22570.65831621531, 'v_base': 0.0, 'v_cmd': 14.892327648331602, 'theta': 9.947598300641403e-14, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.892327648331602,0.001,1000.0,5.839291990955896,87.25261416314157,0.25000000000000017,27.0,14.942327648331602
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 86.96071101714125, 'grad': -8407.85187333547, 'v_base': 0.0, 'v_cmd': 14.842327648331601, 'theta': 0.7539822368616598, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.842327648331601,0.001,1000.0,5.839296117479897,86.96071101714125,0.25100000000000017,27.0,14.892327648331602
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 86.66880706998569, 'grad': 9732.490509365975, 'v_base': 100.0, 'v_cmd': 14.892327648331602, 'theta': 1.50796447372322, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.892327648331602,0.001,1000.0,5.839300217828567,86.66880706998569,0.25200000000000017,27.0,14.842327648331601
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 86.96071101714125, 'grad': 22160.1173464095, 'v_base': 100.0, 'v_cmd': 14.942327648331602, 'theta': 2.261946710584752, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.942327648331602,0.001,1000.0,5.839296117479897,86.96071101714125,0.25300000000000017,27.0,14.892327648331602
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 87.25261416314157, 'grad': 22131.236065767785, 'v_base': 100.0, 'v_cmd': 14.992327648331603, 'theta': 3.0159289474463122, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.992327648331603,0.001,1000.0,5.839291990955896,87.25261416314157,0.25400000000000017,27.0,14.942327648331602
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 87.54451655502517, 'grad': 9626.637309165788, 'v_base': 100.0, 'v_cmd': 15.042327648331604, 'theta': 3.7699111843078725, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.042327648331604,0.001,1000.0,5.839287841655956,87.54451655502517,0.25500000000000017,27.0,14.992327648331603
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 87.83641818426216, 'grad': -8592.145168165955, 'v_base': 0.0, 'v_cmd': 14.992327648331603, 'theta': 4.523893421169404, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.992327648331603,0.001,1000.0,5.839283669240139,87.83641818426216,0.25600000000000017,27.0,15.042327648331604
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 87.54451655502517, 'grad': -22516.186661744618, 'v_base': 0.0, 'v_cmd': 14.942327648331602, 'theta': 5.277875658030965, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.942327648331602,0.001,1000.0,5.839287841655956,87.54451655502517,0.2570000000000002,27.0,14.992327648331603
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 87.25261416314157, 'grad': -24604.336549782278, 'v_base': 0.0, 'v_cmd': 14.892327648331602, 'theta': 6.031857894892525, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.892327648331602,0.001,1000.0,5.839291990955896,87.25261416314157,0.2580000000000002,27.0,14.942327648331602
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 86.96071101714125, 'grad': -13765.174487801523, 'v_base': 0.0, 'v_cmd': 14.842327648331601, 'theta': 0.5026548245744706, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.842327648331601,0.001,1000.0,5.839296117479897,86.96071101714125,0.2590000000000002,27.0,14.892327648331602
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 86.66880706998569, 'grad': 4096.729705666671, 'v_base': 100.0, 'v_cmd': 14.892327648331602, 'theta': 1.256637061436031, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.892327648331602,0.001,1000.0,5.839300217828567,86.66880706998569,0.2600000000000002,27.0,14.842327648331601
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 86.96071101714125, 'grad': 19423.93750109699, 'v_base': 100.0, 'v_cmd': 14.942327648331602, 'theta': 2.0106192982975912, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.942327648331602,0.001,1000.0,5.839296117479897,86.96071101714125,0.2610000000000002,27.0,14.892327648331602
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 87.25261416314157, 'grad': 23905.509662860768, 'v_base': 100.0, 'v_cmd': 14.992327648331603, 'theta': 2.764601535159123, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.992327648331603,0.001,1000.0,5.839291990955896,87.25261416314157,0.2620000000000002,27.0,14.942327648331602
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 87.54451655502517, 'grad': 15069.501497209938, 'v_base': 100.0, 'v_cmd': 15.042327648331604, 'theta': 3.5185837720206834, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.042327648331604,0.001,1000.0,5.839287841655956,87.54451655502517,0.2630000000000002,27.0,14.992327648331603
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 87.83641818426216, 'grad': -2332.8021254796527, 'v_base': 0.0, 'v_cmd': 14.992327648331603, 'theta': 4.272566008882244, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.992327648331603,0.001,1000.0,5.839283669240139,87.83641818426216,0.2640000000000002,27.0,15.042327648331604
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 87.54451655502517, 'grad': -18751.47850004428, 'v_base': 0.0, 'v_cmd': 14.942327648331602, 'theta': 5.026548245743776, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.942327648331602,0.001,1000.0,5.839287841655956,87.54451655502517,0.2650000000000002,27.0,14.992327648331603
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 87.25261416314157, 'grad': -25283.18413965275, 'v_base': 0.0, 'v_cmd': 14.892327648331602, 'theta': 5.780530482605336, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.892327648331602,0.001,1000.0,5.839291990955896,87.25261416314157,0.2660000000000002,27.0,14.942327648331602
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 86.96071101714125, 'grad': -18429.615843559797, 'v_base': 0.0, 'v_cmd': 14.842327648331601, 'theta': 0.2513274122873099, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.842327648331601,0.001,1000.0,5.839296117479897,86.96071101714125,0.2670000000000002,27.0,14.892327648331602
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 86.66880706998569, 'grad': -1951.2754433755433, 'v_base': 0.0, 'v_cmd': 14.7923276483316, 'theta': 1.0053096491488702, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.7923276483316,0.001,1000.0,5.839300217828567,86.66880706998569,0.2680000000000002,27.0,14.842327648331601
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 86.37690229543023, 'grad': 15213.238077409398, 'v_base': 100.0, 'v_cmd': 14.842327648331601, 'theta': 1.759291886010402, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.842327648331601,0.001,1000.0,5.839304289962271,86.37690229543023,0.2690000000000002,27.0,14.7923276483316
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 86.66880706998569, 'grad': 23880.44359557062, 'v_base': 100.0, 'v_cmd': 14.892327648331602, 'theta': 2.5132741228719624, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.892327648331602,0.001,1000.0,5.839300217828567,86.66880706998569,0.2700000000000002,27.0,14.842327648331601
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 86.96071101714125, 'grad': 19312.585815045455, 'v_base': 100.0, 'v_cmd': 14.942327648331602, 'theta': 3.2672563597335227, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.942327648331602,0.001,1000.0,5.839296117479897,86.96071101714125,0.2710000000000002,27.0,14.892327648331602
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 87.25261416314157, 'grad': 3935.4682976382787, 'v_base': 100.0, 'v_cmd': 14.992327648331603, 'theta': 4.021238596595055, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.992327648331603,0.001,1000.0,5.839291990955896,87.25261416314157,0.2720000000000002,27.0,14.942327648331602
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 87.54451655502517, 'grad': -13932.4320219747, 'v_base': 0.0, 'v_cmd': 14.942327648331602, 'theta': 4.775220833456615, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.942327648331602,0.001,1000.0,5.839287841655956,87.54451655502517,0.2730000000000002,27.0,14.992327648331603
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 87.25261416314157, 'grad': -24484.893721793775, 'v_base': 0.0, 'v_cmd': 14.892327648331602, 'theta': 5.529203070318175, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.892327648331602,0.001,1000.0,5.839291990955896,87.25261416314157,0.2740000000000002,27.0,14.942327648331602
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 86.96071101714125, 'grad': -22036.404349612436, 'v_base': 0.0, 'v_cmd': 14.842327648331601, 'theta': 1.2079226507921703e-13, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.842327648331601,0.001,1000.0,5.839296117479897,86.96071101714125,0.2750000000000002,27.0,14.892327648331602
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 86.66880706998569, 'grad': -7966.987703839525, 'v_base': 0.0, 'v_cmd': 14.7923276483316, 'theta': 0.7539822368616811, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.7923276483316,0.001,1000.0,5.839300217828567,86.66880706998569,0.2760000000000002,27.0,14.842327648331601
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 86.37690229543023, 'grad': 10071.00250847991, 'v_base': 100.0, 'v_cmd': 14.842327648331601, 'theta': 1.5079644737232414, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.842327648331601,0.001,1000.0,5.839304289962271,86.37690229543023,0.2770000000000002,27.0,14.7923276483316
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 86.66880706998569, 'grad': 22419.794974231445, 'v_base': 100.0, 'v_cmd': 14.892327648331602, 'theta': 2.2619467105847733, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.892327648331602,0.001,1000.0,5.839300217828567,86.66880706998569,0.2780000000000002,27.0,14.842327648331601
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 86.96071101714125, 'grad': 22357.628897772025, 'v_base': 100.0, 'v_cmd': 14.942327648331602, 'theta': 3.0159289474463336, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.942327648331602,0.001,1000.0,5.839296117479897,86.96071101714125,0.2790000000000002,27.0,14.892327648331602
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 87.25261416314157, 'grad': 9864.706042180933, 'v_base': 100.0, 'v_cmd': 14.992327648331603, 'theta': 3.769911184307894, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.992327648331603,0.001,1000.0,5.839291990955896,87.25261416314157,0.2800000000000002,27.0,14.942327648331602
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 87.54451655502517, 'grad': -8320.537058679107, 'v_base': 0.0, 'v_cmd': 14.942327648331602, 'theta': 4.523893421169426, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.942327648331602,0.001,1000.0,5.839287841655956,87.54451655502517,0.2810000000000002,27.0,14.992327648331603
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 87.25261416314157, 'grad': -22222.447095008636, 'v_base': 0.0, 'v_cmd': 14.892327648331602, 'theta': 5.277875658030986, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.892327648331602,0.001,1000.0,5.839291990955896,87.25261416314157,0.2820000000000002,27.0,14.942327648331602
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 86.96071101714125, 'grad': -24325.45226763118, 'v_base': 0.0, 'v_cmd': 14.842327648331601, 'theta': 6.031857894892546, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.842327648331601,0.001,1000.0,5.839296117479897,86.96071101714125,0.2830000000000002,27.0,14.892327648331602
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 86.66880706998569, 'grad': -13542.30379367062, 'v_base': 0.0, 'v_cmd': 14.7923276483316, 'theta': 0.502654824574492, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.7923276483316,0.001,1000.0,5.839300217828567,86.66880706998569,0.2840000000000002,27.0,14.842327648331601
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 86.37690229543023, 'grad': 4241.789742788864, 'v_base': 100.0, 'v_cmd': 14.842327648331601, 'theta': 1.2566370614360522, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.842327648331601,0.001,1000.0,5.839304289962271,86.37690229543023,0.2850000000000002,27.0,14.7923276483316
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 86.66880706998569, 'grad': 19501.66701688522, 'v_base': 100.0, 'v_cmd': 14.892327648331602, 'theta': 2.0106192982976125, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.892327648331602,0.001,1000.0,5.839300217828567,86.66880706998569,0.2860000000000002,27.0,14.842327648331601
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 86.96071101714125, 'grad': 23953.974884060128, 'v_base': 100.0, 'v_cmd': 14.942327648331602, 'theta': 2.7646015351591444, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.942327648331602,0.001,1000.0,5.839296117479897,86.96071101714125,0.2870000000000002,27.0,14.892327648331602
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 87.25261416314157, 'grad': 15134.61148377698, 'v_base': 100.0, 'v_cmd': 14.992327648331603, 'theta': 3.5185837720207047, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.992327648331603,0.001,1000.0,5.839291990955896,87.25261416314157,0.2880000000000002,27.0,14.942327648331602
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 87.54451655502517, 'grad': -2221.3790394109606, 'v_base': 0.0, 'v_cmd': 14.942327648331602, 'theta': 4.272566008882265, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.942327648331602,0.001,1000.0,5.839287841655956,87.54451655502517,0.2890000000000002,27.0,14.992327648331603
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 87.25261416314157, 'grad': -18595.67458819774, 'v_base': 0.0, 'v_cmd': 14.892327648331602, 'theta': 5.026548245743797, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.892327648331602,0.001,1000.0,5.839291990955896,87.25261416314157,0.2900000000000002,27.0,14.942327648331602
